session,task,run,subj,name,trial.type,load,numtrials,probe,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,load01,load01.trial.type
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NP,8,3,city,1600,1,878,2,2,479950,488749,489627,74739,27,405.211,414.01,414.888,28.412,256.409,484.405,228.024,456.021,684.017,not5,not5NP
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NP,8,3,carpet,4000,1,936,2,2,491949,500749,501685,74739,28,417.21,426.01,426.946,28.412,256.409,484.405,228.024,456.021,684.017,not5,not5NP
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NP,5,3,tags,1600,1,981,2,2,506348,515148,516129,74739,29,431.609,440.409,441.39,28.412,256.409,484.405,228.024,456.021,684.017,LL5,LL5NP
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NN,5,2,greed,2800,1,896,1,1,518347,527147,528043,74739,30,443.608,452.408,453.304,28.412,256.409,484.405,228.024,456.021,684.017,LL5,LL5NN
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NN,5,2,pans,4000,1,711,1,1,561544,570344,571055,74739,31,486.805,495.605,496.316,28.412,256.409,484.405,228.024,456.021,684.017,LL5,LL5NN
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NP,5,3,muscle,1600,1,678,2,2,575943,584756,585434,74739,32,501.204,510.017,510.695,28.412,256.409,484.405,228.024,456.021,684.017,LL5,LL5NP
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NP,8,2,bugs,2800,1,1041,2,2,587956,596755,597796,74739,33,513.217,522.016,523.057,28.412,256.409,484.405,228.024,456.021,684.017,not5,not5NP
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,RN,5,1,fusion,1600,0,1141,2,1,601155,609954,611095,74739,34,526.416,535.215,536.356,28.412,256.409,484.405,228.024,456.021,684.017,LL5,LL5RN
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NN,8,2,shell,4000,1,928,1,1,613154,621953,622881,74739,35,538.415,547.214,548.142,28.412,256.409,484.405,228.024,456.021,684.017,not5,not5NN
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NP,7,1,clue,1600,1,915,2,2,627553,636352,637267,74739,36,552.814,561.613,562.528,28.412,256.409,484.405,228.024,456.021,684.017,not5,not5NP
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NP,8,2,wife,2800,1,821,2,2,639552,648351,649172,74739,37,564.813,573.612,574.433,28.412,256.409,484.405,228.024,456.021,684.017,not5,not5NP
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NN,5,2,gift,2800,1,999,1,1,652751,661550,662549,74739,38,578.012,586.811,587.81,28.412,256.409,484.405,228.024,456.021,684.017,LL5,LL5NN
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NP,6,1,food,4000,0,1492,1,2,665950,674749,676241,74739,39,591.211,600.01,601.502,28.412,256.409,484.405,228.024,456.021,684.017,not5,not5NP
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,RN,8,1,ground,2800,1,1121,1,1,680349,689148,690269,74739,40,605.61,614.409,615.53,28.412,256.409,484.405,228.024,456.021,684.017,not5,not5RN
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NP,5,3,marker,2800,1,775,2,2,693548,702347,703122,74739,41,618.809,627.608,628.383,28.412,256.409,484.405,228.024,456.021,684.017,LL5,LL5NP
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NN,8,2,signal,1600,1,859,1,1,706747,715546,716405,74739,42,632.008,640.807,641.666,28.412,256.409,484.405,228.024,456.021,684.017,not5,not5NN
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NP,5,3,curve,4000,1,690,2,2,718746,727545,728235,74739,43,644.007,652.806,653.496,28.412,256.409,484.405,228.024,456.021,684.017,LL5,LL5NP
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NN,7,2,pledge,4000,1,964,1,1,733145,741944,742908,74739,44,658.406,667.205,668.169,28.412,256.409,484.405,228.024,456.021,684.017,not5,not5NN
baseline,Stern,1,DMCC7297690,bas_ste_run1_DMCC7297690,NN,7,2,berry,1600,0,887,2,1,747544,756343,757230,74739,45,672.805,681.604,682.491,28.412,256.409,484.405,228.024,456.021,684.017,not5,not5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,5,3,north,4000,1,1042,2,2,61511,70311,71353,30702,1,30.809,39.609,40.651,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,5,3,ransom,1600,1,712,2,2,75910,84710,85422,30702,2,45.208,54.008,54.72,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,5,2,chin,1600,1,759,1,1,87909,96709,97468,30702,3,57.207,66.007,66.766,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,6,1,whale,1600,1,653,1,1,99909,108708,109361,30702,4,69.207,78.006,78.659,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,8,2,cotton,2800,1,631,1,1,111908,120707,121338,30702,5,81.206,90.005,90.636,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,5,3,wheel,2800,1,645,2,2,125107,133919,134564,30702,6,94.405,103.217,103.862,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,RN,5,1,cabin,4000,0,831,2,1,138319,147118,147949,30702,7,107.617,116.416,117.247,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5RN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,5,2,hatch,4000,1,829,1,1,152718,161517,162346,30702,8,122.016,130.815,131.644,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,7,1,flame,4000,1,1185,1,1,167117,175916,177101,30702,9,136.415,145.214,146.399,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,6,1,dollar,2800,1,772,2,2,181516,190315,191087,30702,10,150.814,159.613,160.385,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,8,2,exam,2800,1,761,2,2,194715,203514,204275,30702,11,164.013,172.812,173.573,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,8,2,lesson,1600,1,932,1,1,207914,216713,217645,30702,12,177.212,186.011,186.943,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,7,1,teeth,4000,1,797,2,2,219913,228712,229509,30702,13,189.211,198.01,198.807,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,8,2,kids,2800,0,1083,1,2,234312,243111,244194,30702,14,203.61,212.409,213.492,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,RN,7,1,jars,1600,0,1067,2,1,247511,256310,257377,30702,15,216.809,225.608,226.675,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5RN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,5,3,harp,1600,1,811,2,2,289508,298307,299118,30702,16,258.806,267.605,268.416,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,8,2,sled,1600,1,834,1,1,301507,310320,311154,30702,17,270.805,279.618,280.452,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,RN,8,1,house,2800,0,844,2,1,313520,322319,323163,30702,18,282.818,291.617,292.461,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5RN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,5,3,store,4000,1,1022,2,2,326719,335518,336540,30702,19,296.017,304.816,305.838,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,RN,5,1,soil,4000,0,1831,2,1,341118,349917,351748,30702,20,310.416,319.215,321.046,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5RN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,6,1,zebra,1600,1,697,1,1,355516,364316,365013,30702,21,324.814,333.614,334.311,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,8,2,action,1600,1,1081,2,2,367516,376315,377396,30702,22,336.814,345.613,346.694,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,7,1,poison,2800,1,963,1,1,379515,388314,389277,30702,23,348.813,357.612,358.575,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,5,2,heaven,1600,1,733,1,1,392714,401513,402246,30702,24,362.012,370.811,371.544,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,8,2,text,4000,1,1213,2,2,404713,413512,414725,30702,25,374.011,382.81,384.023,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,5,3,others,2800,1,799,2,2,419112,427911,428710,30702,26,388.41,397.209,398.008,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,7,2,crime,2800,1,827,2,2,432311,441110,441937,30702,27,401.609,410.408,411.235,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,5,2,barber,4000,1,847,1,1,445510,454309,455156,30702,28,414.808,423.607,424.454,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,8,2,steel,2800,0,1071,2,1,459909,468708,469779,30702,29,429.207,438.006,439.077,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,7,2,cherry,4000,1,994,2,2,473108,481907,482901,30702,30,442.406,451.205,452.199,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,7,2,book,4000,1,1085,1,1,517518,526317,527402,30702,31,486.816,495.615,496.7,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,7,1,photo,1600,1,888,2,2,531917,540716,541604,30702,32,501.215,510.014,510.902,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,6,1,profit,1600,1,936,2,2,543916,552715,553651,30702,33,513.214,522.013,522.949,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,7,2,word,4000,1,1003,1,1,555915,564714,565717,30702,34,525.213,534.012,535.015,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,8,3,paper,1600,1,756,2,2,570314,579113,579869,30702,35,539.612,548.411,549.167,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,8,3,pony,2800,1,823,2,2,582313,591113,591936,30702,36,551.611,560.411,561.234,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,5,3,fluid,1600,1,524,2,2,595512,604312,604836,30702,37,564.81,573.61,574.134,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,8,1,church,2800,1,814,1,1,607511,616311,617125,30702,38,576.809,585.609,586.423,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,5,2,story,4000,1,885,1,1,620710,629510,630395,30702,39,590.008,598.808,599.693,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,5,3,yard,2800,1,626,2,2,635109,643909,644535,30702,40,604.407,613.207,613.833,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,RN,5,1,owner,1600,1,671,1,1,648308,657108,657779,30702,41,617.606,626.406,627.077,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5RN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,5,3,honey,4000,1,866,2,2,660307,669107,669973,30702,42,629.605,638.405,639.271,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,6,1,cows,2800,1,864,1,1,674720,683519,684383,30702,43,644.018,652.817,653.681,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NN
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NP,8,3,pilot,4000,1,1008,2,2,687919,696718,697726,30702,44,657.217,666.016,667.024,28.41,256.406,484.416,228.022,456.018,684.015,not5,not5NP
baseline,Stern,2,DMCC7297690,bas_ste_run2_DMCC7297690,NN,5,2,train,2800,1,1159,1,1,702318,711117,712276,30702,45,671.616,680.415,681.574,28.41,256.406,484.416,228.022,456.018,684.015,LL5,LL5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,2,2,vision,1600,0,661,2,1,105998,114798,115459,75173,1,30.825,39.625,40.286,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,5,3,park,4000,1,486,2,2,117998,126797,127283,75173,2,42.825,51.624,52.11,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,4,1,idea,4000,1,483,1,1,132397,141196,141679,75173,3,57.224,66.023,66.506,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,5,3,boiler,4000,1,1316,2,2,146796,155595,156911,75173,4,71.623,80.422,81.738,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,3,2,ranch,4000,1,1066,2,2,161195,169994,171060,75173,5,86.022,94.821,95.887,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,5,2,deed,2800,0,0,,1,175594,184393,0,75173,6,100.421,109.22,-75.173,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,2,2,access,2800,1,582,1,1,188793,197593,198175,75173,7,113.62,122.42,123.002,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,4,1,ways,2800,1,1341,2,2,201992,210792,212133,75173,8,126.819,135.619,136.96,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,RN,5,1,keeper,1600,1,1346,1,1,215191,223991,225337,75173,9,140.018,148.818,150.164,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5RN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,5,2,item,1600,1,818,1,1,227191,235990,236808,75173,10,152.018,160.817,161.635,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,3,1,hope,2800,1,1340,1,1,239190,247989,249329,75173,11,164.017,172.816,174.156,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,5,3,parent,2800,1,986,2,2,252389,261188,262174,75173,12,177.216,186.015,187.001,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,2,2,dryer,4000,1,1207,2,2,265588,274401,275608,75173,13,190.415,199.228,200.435,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,2,2,suit,1600,1,860,2,2,280001,288800,289660,75173,14,204.828,213.627,214.487,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,3,2,nail,1600,1,638,2,2,292000,300799,301437,75173,15,216.827,225.626,226.264,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,5,3,menu,1600,1,590,2,2,333997,342797,343387,75173,16,258.824,267.624,268.214,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,5,2,rage,4000,1,870,1,1,345996,354796,355666,75173,17,270.823,279.623,280.493,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,2,2,laser,4000,1,637,1,1,360395,369195,369832,75173,18,285.222,294.022,294.659,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,2,3,wool,2800,0,744,1,2,374794,383594,384338,75173,19,299.621,308.421,309.165,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,5,3,color,1600,0,1002,1,2,387994,396793,397795,75173,20,312.821,321.62,322.622,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,3,2,saint,4000,1,968,2,2,399993,408792,409760,75173,21,324.82,333.619,334.587,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,4,1,critic,1600,1,612,1,1,414392,423191,423803,75173,22,339.219,348.018,348.63,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,5,2,roses,1600,1,545,1,1,426391,435191,435736,75173,23,351.218,360.018,360.563,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,3,1,rumor,2800,1,809,1,1,438390,447190,447999,75173,24,363.217,372.017,372.826,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,3,2,heel,4000,1,828,2,2,451590,460389,461217,75173,25,376.417,385.216,386.044,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,RN,5,1,shell,2800,0,785,2,1,465989,474788,475573,75173,26,390.816,399.615,400.4,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5RN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,5,3,review,1600,1,689,2,2,479188,488000,488689,75173,27,404.015,412.827,413.516,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,2,2,rash,4000,1,650,1,1,491200,500000,500650,75173,28,416.027,424.827,425.477,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,2,3,chip,2800,1,800,2,2,505599,514399,515199,75173,29,430.426,439.226,440.026,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,2,3,parade,2800,1,664,2,2,518799,527598,528262,75173,30,443.626,452.425,453.089,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,4,1,verse,1600,1,748,2,2,561996,570795,571543,75173,31,486.823,495.622,496.37,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,3,2,torch,2800,1,889,1,1,573995,582794,583683,75173,32,498.822,507.621,508.51,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,5,2,deal,2800,1,533,1,1,587194,595994,596527,75173,33,512.021,520.821,521.354,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,5,3,clay,4000,1,896,2,2,600393,609193,610089,75173,34,525.22,534.02,534.916,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,5,3,forest,4000,1,826,2,2,614792,623592,624418,75173,35,539.619,548.419,549.245,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,3,1,charge,4000,1,579,2,2,629191,637991,638570,75173,36,554.018,562.818,563.397,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,2,2,moose,4000,1,747,1,1,643590,652390,653137,75173,37,568.417,577.217,577.964,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,RN,5,1,chest,2800,0,592,2,1,657990,666789,667381,75173,38,582.817,591.616,592.208,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5RN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,2,2,paste,1600,1,458,2,2,671189,679988,680446,75173,39,596.016,604.815,605.273,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,3,2,donor,1600,1,1011,1,1,683188,692001,693012,75173,40,608.015,616.828,617.839,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,5,3,advice,2800,0,789,1,2,695201,704000,704789,75173,41,620.028,628.827,629.616,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5NP
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,2,2,work,4000,1,683,1,1,708400,717199,717882,75173,42,633.227,642.026,642.709,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,RN,2,1,bags,1600,1,846,1,1,722799,731598,732444,75173,43,647.626,656.425,657.271,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5RN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NN,5,2,group,2800,1,625,1,1,734798,743597,744222,75173,44,659.625,668.424,669.049,28.426,256.424,484.423,228.026,456.025,684.037,LL5,LL5NN
proactive,Stern,1,DMCC7297690,pro_ste_run1_DMCC7297690,NP,2,2,guys,1600,1,685,2,2,747997,756797,757482,75173,45,672.824,681.624,682.309,28.426,256.424,484.423,228.026,456.025,684.037,not5,not5NP
proactive,Stern,2,DMCC7297690,pro_ste_run2_DMCC7297690,NN,4,1,campus,4000,1,747,1,1,73805,82605,83352,42979,1,30.826,39.626,40.373,28.427,256.425,484.424,228.027,456.026,684.024,not5,not5NN
proactive,Stern,2,DMCC7297690,pro_ste_run2_DMCC7297690,NP,5,3,snap,4000,1,501,2,2,88205,97004,97505,42979,2,45.226,54.025,54.526,28.427,256.425,484.424,228.027,456.026,684.024,LL5,LL5NP
proactive,Stern,2,DMCC7297690,pro_ste_run2_DMCC7297690,NP,4,1,belief,4000,1,793,2,2,102604,111403,112196,42979,3,59.625,68.424,69.217,28.427,256.425,484.424,228.027,456.026,684.024,not5,not5NP
proactive,Stern,2,DMCC7297690,pro_ste_run2_DMCC7297690,NP,3,1,drip,1600,1,811,2,2,117003,125802,126613,42979,4,74.024,82.823,83.634,28.427,256.425,484.424,228.027,456.026,684.024,not5,not5NP
proactive,Stern,2,DMCC7297690,pro_ste_run2_DMCC7297690,NP,2,2,bottle,2800,1,703,2,2,129002,137801,138504,42979,5,86.023,94.822,95.525,28.427,256.425,484.424,228.027,456.026,684.024,not5,not5NP
